session_id,step_id,step_name,bank_name,created_at,updated_at,load_created_at
4684,15417,INITIATED_LIGHTBOX,,2023-09-10 06:01:05,2023-09-10 06:03:05,2023-09-10 06:04:05
4684,15418,SELECT_BANK,,2023-09-10 06:06:05,2023-09-10 06:08:05,2023-09-10 06:09:05
4684,15419,LOGIN_ATTEMPT,Barclays,2023-09-10 06:11:05,2023-09-10 06:12:05,2023-09-10 06:13:05
4684,15420,AUTHORIZATION,Barclays,2023-09-10 06:14:05,2023-09-10 06:19:05,2023-09-10 06:20:05
4685,15421,INITIATED_LIGHTBOX,,2024-02-24 17:42:36,2024-02-24 17:43:36,2024-02-24 17:44:36
4685,15422,SELECT_BANK,,2024-02-24 17:43:36,2024-02-24 17:44:36,2024-02-24 17:45:36
4685,15423,LOGIN_ATTEMPT,Bank of America,2024-02-24 17:46:36,2024-02-24 17:48:36,2024-02-24 17:49:36
4686,15424,INITIATED_LIGHTBOX,,2023-08-19 00:29:10,2023-08-19 00:33:10,2023-08-19 00:34:10
4686,15425,SELECT_BANK,,2023-08-19 00:31:10,2023-08-19 00:36:10,2023-08-19 00:37:10
4686,15426,LOGIN_ATTEMPT,BNP Paribas,2023-08-19 00:32:10,2023-08-19 00:33:10,2023-08-19 00:34:10
4687,15427,INITIATED_LIGHTBOX,,2024-03-07 19:32:53,2024-03-07 19:36:53,2024-03-07 19:37:53
4687,15428,SELECT_BANK,,2024-03-07 19:35:53,2024-03-07 19:36:53,2024-03-07 19:37:53
4687,15429,LOGIN_ATTEMPT,BNP Paribas,2024-03-07 19:38:53,2024-03-07 19:43:53,2024-03-07 19:44:53
4687,15430,AUTHORIZATION,BNP Paribas,2024-03-07 19:40:53,2024-03-07 19:44:53,2024-03-07 19:45:53
4688,15431,INITIATED_LIGHTBOX,,2023-06-28 02:33:43,2023-06-28 02:34:43,2023-06-28 02:35:43
4688,15432,SELECT_BANK,,2023-06-28 02:35:43,2023-06-28 02:40:43,2023-06-28 02:41:43
4688,15433,LOGIN_ATTEMPT,Barclays,2023-06-28 02:38:43,2023-06-28 02:39:43,2023-06-28 02:40:43
4688,15434,AUTHORIZATION,Barclays,2023-06-28 02:41:43,2023-06-28 02:45:43,2023-06-28 02:46:43
4689,15435,INITIATED_LIGHTBOX,,2024-02-10 00:30:55,2024-02-10 00:31:55,2024-02-10 00:32:55
4689,15436,SELECT_BANK,,2024-02-10 00:32:55,2024-02-10 00:35:55,2024-02-10 00:36:55
4689,15437,LOGIN_ATTEMPT,Deutsche Bank,2024-02-10 00:35:55,2024-02-10 00:39:55,2024-02-10 00:40:55
4689,15438,AUTHORIZATION,Deutsche Bank,2024-02-10 00:39:55,2024-02-10 00:42:55,2024-02-10 00:43:55
4690,15439,INITIATED_LIGHTBOX,,2024-03-28 15:52:59,2024-03-28 15:53:59,2024-03-28 15:54:59
4690,15440,SELECT_BANK,,2024-03-28 15:57:59,2024-03-28 15:59:59,2024-03-28 16:00:59
4690,15441,LOGIN_ATTEMPT,BNP Paribas,2024-03-28 15:58:59,2024-03-28 16:03:59,2024-03-28 16:04:59
4691,15442,INITIATED_LIGHTBOX,,2024-05-09 02:08:04,2024-05-09 02:09:04,2024-05-09 02:10:04
4691,15443,SELECT_BANK,,2024-05-09 02:09:04,2024-05-09 02:11:04,2024-05-09 02:12:04
4691,15444,LOGIN_ATTEMPT,Deutsche Bank,2024-05-09 02:14:04,2024-05-09 02:18:04,2024-05-09 02:19:04
4692,15445,INITIATED_LIGHTBOX,,2023-07-01 04:40:27,2023-07-01 04:41:27,2023-07-01 04:42:27
4692,15446,SELECT_BANK,,2023-07-01 04:42:27,2023-07-01 04:46:27,2023-07-01 04:47:27
4692,15447,LOGIN_ATTEMPT,Barclays,2023-07-01 04:47:27,2023-07-01 04:51:27,2023-07-01 04:52:27
4692,15448,AUTHORIZATION,Barclays,2023-07-01 04:52:27,2023-07-01 04:55:27,2023-07-01 04:56:27
4693,15449,INITIATED_LIGHTBOX,,2024-04-15 13:00:43,2024-04-15 13:02:43,2024-04-15 13:03:43
4693,15450,SELECT_BANK,,2024-04-15 13:02:43,2024-04-15 13:03:43,2024-04-15 13:04:43
4693,15451,LOGIN_ATTEMPT,Barclays,2024-04-15 13:04:43,2024-04-15 13:08:43,2024-04-15 13:09:43
4693,15452,AUTHORIZATION,Barclays,2024-04-15 13:08:43,2024-04-15 13:10:43,2024-04-15 13:11:43
4694,15453,INITIATED_LIGHTBOX,,2024-01-14 11:58:04,2024-01-14 11:59:04,2024-01-14 12:00:04
4694,15454,SELECT_BANK,,2024-01-14 12:00:04,2024-01-14 12:05:04,2024-01-14 12:06:04
4695,15455,INITIATED_LIGHTBOX,,2024-01-31 19:07:47,2024-01-31 19:12:47,2024-01-31 19:13:47
4695,15456,SELECT_BANK,,2024-01-31 19:09:47,2024-01-31 19:12:47,2024-01-31 19:13:47
4695,15457,LOGIN_ATTEMPT,Barclays,2024-01-31 19:12:47,2024-01-31 19:13:47,2024-01-31 19:14:47
4695,15458,AUTHORIZATION,Barclays,2024-01-31 19:13:47,2024-01-31 19:15:47,2024-01-31 19:16:47
4696,15459,INITIATED_LIGHTBOX,,2024-01-24 01:48:20,2024-01-24 01:49:20,2024-01-24 01:50:20
4696,15460,SELECT_BANK,,2024-01-24 01:51:20,2024-01-24 01:54:20,2024-01-24 01:55:20
4697,15461,INITIATED_LIGHTBOX,,2024-03-24 21:12:34,2024-03-24 21:15:34,2024-03-24 21:16:34
4697,15462,SELECT_BANK,,2024-03-24 21:14:34,2024-03-24 21:18:34,2024-03-24 21:19:34
4697,15463,LOGIN_ATTEMPT,Barclays,2024-03-24 21:18:34,2024-03-24 21:21:34,2024-03-24 21:22:34
4697,15464,AUTHORIZATION,Barclays,2024-03-24 21:23:34,2024-03-24 21:28:34,2024-03-24 21:29:34
4698,15465,INITIATED_LIGHTBOX,,2023-04-20 21:21:00,2023-04-20 21:25:00,2023-04-20 21:26:00
4698,15466,SELECT_BANK,,2023-04-20 21:24:00,2023-04-20 21:26:00,2023-04-20 21:27:00
4698,15467,LOGIN_ATTEMPT,Barclays,2023-04-20 21:28:00,2023-04-20 21:33:00,2023-04-20 21:34:00
4698,15468,AUTHORIZATION,Barclays,2023-04-20 21:32:00,2023-04-20 21:33:00,2023-04-20 21:34:00
4700,15469,INITIATED_LIGHTBOX,,2024-03-30 06:37:39,2024-03-30 06:42:39,2024-03-30 06:43:39
4700,15470,SELECT_BANK,,2024-03-30 06:41:39,2024-03-30 06:45:39,2024-03-30 06:46:39
4700,15471,LOGIN_ATTEMPT,HSBC,2024-03-30 06:42:39,2024-03-30 06:45:39,2024-03-30 06:46:39
4700,15472,AUTHORIZATION,HSBC,2024-03-30 06:46:39,2024-03-30 06:49:39,2024-03-30 06:50:39
4701,15473,INITIATED_LIGHTBOX,,2024-04-28 02:09:33,2024-04-28 02:12:33,2024-04-28 02:13:33
4701,15474,SELECT_BANK,,2024-04-28 02:14:33,2024-04-28 02:16:33,2024-04-28 02:17:33
4701,15475,LOGIN_ATTEMPT,Deutsche Bank,2024-04-28 02:16:33,2024-04-28 02:19:33,2024-04-28 02:20:33
4701,15476,AUTHORIZATION,Deutsche Bank,2024-04-28 02:21:33,2024-04-28 02:22:33,2024-04-28 02:23:33
4702,15477,INITIATED_LIGHTBOX,,2024-03-30 12:37:32,2024-03-30 12:38:32,2024-03-30 12:39:32
4702,15478,SELECT_BANK,,2024-03-30 12:42:32,2024-03-30 12:47:32,2024-03-30 12:48:32
4702,15479,LOGIN_ATTEMPT,Deutsche Bank,2024-03-30 12:44:32,2024-03-30 12:45:32,2024-03-30 12:46:32
4702,15480,AUTHORIZATION,Deutsche Bank,2024-03-30 12:46:32,2024-03-30 12:49:32,2024-03-30 12:50:32
4703,15481,INITIATED_LIGHTBOX,,2024-04-07 00:47:38,2024-04-07 00:52:38,2024-04-07 00:53:38
4703,15482,SELECT_BANK,,2024-04-07 00:50:38,2024-04-07 00:55:38,2024-04-07 00:56:38
4703,15483,LOGIN_ATTEMPT,HSBC,2024-04-07 00:52:38,2024-04-07 00:57:38,2024-04-07 00:58:38
4703,15484,AUTHORIZATION,HSBC,2024-04-07 00:57:38,2024-04-07 01:00:38,2024-04-07 01:01:38
4704,15485,INITIATED_LIGHTBOX,,2023-11-09 19:32:55,2023-11-09 19:36:55,2023-11-09 19:37:55
4704,15486,SELECT_BANK,,2023-11-09 19:37:55,2023-11-09 19:39:55,2023-11-09 19:40:55
4704,15487,LOGIN_ATTEMPT,Bank of America,2023-11-09 19:40:55,2023-11-09 19:43:55,2023-11-09 19:44:55
4704,15488,AUTHORIZATION,Bank of America,2023-11-09 19:41:55,2023-11-09 19:42:55,2023-11-09 19:43:55
4705,15489,INITIATED_LIGHTBOX,,2023-11-02 11:31:28,2023-11-02 11:32:28,2023-11-02 11:33:28
4705,15490,SELECT_BANK,,2023-11-02 11:33:28,2023-11-02 11:35:28,2023-11-02 11:36:28
4705,15491,LOGIN_ATTEMPT,HSBC,2023-11-02 11:34:28,2023-11-02 11:37:28,2023-11-02 11:38:28
4705,15492,AUTHORIZATION,HSBC,2023-11-02 11:39:28,2023-11-02 11:44:28,2023-11-02 11:45:28
4706,15493,INITIATED_LIGHTBOX,,2023-09-03 23:02:23,2023-09-03 23:04:23,2023-09-03 23:05:23
4706,15494,SELECT_BANK,,2023-09-03 23:04:23,2023-09-03 23:07:23,2023-09-03 23:08:23
4706,15495,LOGIN_ATTEMPT,Bank of America,2023-09-03 23:07:23,2023-09-03 23:08:23,2023-09-03 23:09:23
4706,15496,AUTHORIZATION,Bank of America,2023-09-03 23:08:23,2023-09-03 23:11:23,2023-09-03 23:12:23
4707,15497,INITIATED_LIGHTBOX,,2024-03-04 16:23:32,2024-03-04 16:27:32,2024-03-04 16:28:32
4707,15498,SELECT_BANK,,2024-03-04 16:26:32,2024-03-04 16:27:32,2024-03-04 16:28:32
4707,15499,LOGIN_ATTEMPT,Deutsche Bank,2024-03-04 16:31:32,2024-03-04 16:35:32,2024-03-04 16:36:32
4707,15500,AUTHORIZATION,Deutsche Bank,2024-03-04 16:33:32,2024-03-04 16:35:32,2024-03-04 16:36:32
4708,15501,INITIATED_LIGHTBOX,,2024-04-13 09:31:43,2024-04-13 09:36:43,2024-04-13 09:37:43
4708,15502,SELECT_BANK,,2024-04-13 09:36:43,2024-04-13 09:41:43,2024-04-13 09:42:43
4708,15503,LOGIN_ATTEMPT,Bank of America,2024-04-13 09:39:43,2024-04-13 09:40:43,2024-04-13 09:41:43
4708,15504,AUTHORIZATION,Bank of America,2024-04-13 09:40:43,2024-04-13 09:43:43,2024-04-13 09:44:43
4709,15505,INITIATED_LIGHTBOX,,2024-07-15 01:33:44,2024-07-15 01:37:44,2024-07-15 01:38:44
4710,15506,INITIATED_LIGHTBOX,,2024-03-28 10:00:04,2024-03-28 10:03:04,2024-03-28 10:04:04
4710,15507,SELECT_BANK,,2024-03-28 10:04:04,2024-03-28 10:09:04,2024-03-28 10:10:04
4710,15508,LOGIN_ATTEMPT,Bank of America,2024-03-28 10:06:04,2024-03-28 10:08:04,2024-03-28 10:09:04
4710,15509,AUTHORIZATION,Bank of America,2024-03-28 10:07:04,2024-03-28 10:08:04,2024-03-28 10:09:04
4711,15510,INITIATED_LIGHTBOX,,2024-05-30 11:14:30,2024-05-30 11:18:30,2024-05-30 11:19:30
4711,15511,SELECT_BANK,,2024-05-30 11:17:30,2024-05-30 11:22:30,2024-05-30 11:23:30
4711,15512,LOGIN_ATTEMPT,Deutsche Bank,2024-05-30 11:19:30,2024-05-30 11:24:30,2024-05-30 11:25:30
4711,15513,AUTHORIZATION,Deutsche Bank,2024-05-30 11:21:30,2024-05-30 11:25:30,2024-05-30 11:26:30
4712,15514,INITIATED_LIGHTBOX,,2023-12-31 12:34:43,2023-12-31 12:35:43,2023-12-31 12:36:43
4712,15515,SELECT_BANK,,2023-12-31 12:36:43,2023-12-31 12:38:43,2023-12-31 12:39:43
4712,15516,LOGIN_ATTEMPT,BNP Paribas,2023-12-31 12:40:43,2023-12-31 12:45:43,2023-12-31 12:46:43
4712,15517,AUTHORIZATION,BNP Paribas,2023-12-31 12:43:43,2023-12-31 12:48:43,2023-12-31 12:49:43
4713,15518,INITIATED_LIGHTBOX,,2023-08-18 15:14:40,2023-08-18 15:18:40,2023-08-18 15:19:40
4713,15519,SELECT_BANK,,2023-08-18 15:17:40,2023-08-18 15:22:40,2023-08-18 15:23:40
4713,15520,LOGIN_ATTEMPT,BNP Paribas,2023-08-18 15:19:40,2023-08-18 15:20:40,2023-08-18 15:21:40
4713,15521,AUTHORIZATION,BNP Paribas,2023-08-18 15:24:40,2023-08-18 15:26:40,2023-08-18 15:27:40
4714,15522,INITIATED_LIGHTBOX,,2023-06-24 04:32:03,2023-06-24 04:33:03,2023-06-24 04:34:03
4714,15523,SELECT_BANK,,2023-06-24 04:36:03,2023-06-24 04:39:03,2023-06-24 04:40:03
4715,15524,INITIATED_LIGHTBOX,,2023-06-29 20:47:30,2023-06-29 20:48:30,2023-06-29 20:49:30
4715,15525,SELECT_BANK,,2023-06-29 20:48:30,2023-06-29 20:49:30,2023-06-29 20:50:30
4715,15526,LOGIN_ATTEMPT,HSBC,2023-06-29 20:50:30,2023-06-29 20:52:30,2023-06-29 20:53:30
4715,15527,AUTHORIZATION,HSBC,2023-06-29 20:52:30,2023-06-29 20:56:30,2023-06-29 20:57:30
4716,15528,INITIATED_LIGHTBOX,,2023-11-09 01:36:49,2023-11-09 01:39:49,2023-11-09 01:40:49
4716,15529,SELECT_BANK,,2023-11-09 01:38:49,2023-11-09 01:42:49,2023-11-09 01:43:49
4716,15530,LOGIN_ATTEMPT,HSBC,2023-11-09 01:39:49,2023-11-09 01:42:49,2023-11-09 01:43:49
4716,15531,AUTHORIZATION,HSBC,2023-11-09 01:44:49,2023-11-09 01:48:49,2023-11-09 01:49:49
4717,15532,INITIATED_LIGHTBOX,,2023-08-06 18:18:47,2023-08-06 18:21:47,2023-08-06 18:22:47
4717,15533,SELECT_BANK,,2023-08-06 18:22:47,2023-08-06 18:26:47,2023-08-06 18:27:47
4717,15534,LOGIN_ATTEMPT,BNP Paribas,2023-08-06 18:26:47,2023-08-06 18:31:47,2023-08-06 18:32:47
4717,15535,AUTHORIZATION,BNP Paribas,2023-08-06 18:30:47,2023-08-06 18:33:47,2023-08-06 18:34:47
4718,15536,INITIATED_LIGHTBOX,,2023-12-30 00:42:47,2023-12-30 00:47:47,2023-12-30 00:48:47
4718,15537,SELECT_BANK,,2023-12-30 00:47:47,2023-12-30 00:48:47,2023-12-30 00:49:47
4718,15538,LOGIN_ATTEMPT,BNP Paribas,2023-12-30 00:50:47,2023-12-30 00:54:47,2023-12-30 00:55:47
4718,15539,AUTHORIZATION,BNP Paribas,2023-12-30 00:52:47,2023-12-30 00:56:47,2023-12-30 00:57:47
4719,15540,INITIATED_LIGHTBOX,,2024-02-24 09:50:58,2024-02-24 09:52:58,2024-02-24 09:53:58
4719,15541,SELECT_BANK,,2024-02-24 09:53:58,2024-02-24 09:56:58,2024-02-24 09:57:58
4719,15542,LOGIN_ATTEMPT,HSBC,2024-02-24 09:54:58,2024-02-24 09:57:58,2024-02-24 09:58:58
4719,15543,AUTHORIZATION,HSBC,2024-02-24 09:55:58,2024-02-24 09:56:58,2024-02-24 09:57:58
4720,15544,INITIATED_LIGHTBOX,,2024-06-03 00:41:04,2024-06-03 00:42:04,2024-06-03 00:43:04
4720,15545,SELECT_BANK,,2024-06-03 00:42:04,2024-06-03 00:46:04,2024-06-03 00:47:04
4720,15546,LOGIN_ATTEMPT,Bank of America,2024-06-03 00:43:04,2024-06-03 00:44:04,2024-06-03 00:45:04
4720,15547,AUTHORIZATION,Bank of America,2024-06-03 00:46:04,2024-06-03 00:51:04,2024-06-03 00:52:04
4721,15548,INITIATED_LIGHTBOX,,2024-02-25 17:26:48,2024-02-25 17:28:48,2024-02-25 17:29:48
4721,15549,SELECT_BANK,,2024-02-25 17:30:48,2024-02-25 17:34:48,2024-02-25 17:35:48
4721,15550,LOGIN_ATTEMPT,Deutsche Bank,2024-02-25 17:32:48,2024-02-25 17:35:48,2024-02-25 17:36:48
4721,15551,AUTHORIZATION,Deutsche Bank,2024-02-25 17:35:48,2024-02-25 17:37:48,2024-02-25 17:38:48
4722,15552,INITIATED_LIGHTBOX,,2024-04-26 20:37:51,2024-04-26 20:38:51,2024-04-26 20:39:51
4722,15553,SELECT_BANK,,2024-04-26 20:40:51,2024-04-26 20:43:51,2024-04-26 20:44:51
4722,15554,LOGIN_ATTEMPT,BNP Paribas,2024-04-26 20:41:51,2024-04-26 20:44:51,2024-04-26 20:45:51
4723,15555,INITIATED_LIGHTBOX,,2023-11-26 21:58:09,2023-11-26 22:02:09,2023-11-26 22:03:09
4723,15556,SELECT_BANK,,2023-11-26 22:01:09,2023-11-26 22:02:09,2023-11-26 22:03:09
4723,15557,LOGIN_ATTEMPT,Deutsche Bank,2023-11-26 22:02:09,2023-11-26 22:07:09,2023-11-26 22:08:09
4723,15558,AUTHORIZATION,Deutsche Bank,2023-11-26 22:03:09,2023-11-26 22:06:09,2023-11-26 22:07:09
4724,15559,INITIATED_LIGHTBOX,,2023-04-04 20:39:33,2023-04-04 20:43:33,2023-04-04 20:44:33
4724,15560,SELECT_BANK,,2023-04-04 20:42:33,2023-04-04 20:47:33,2023-04-04 20:48:33
4724,15561,LOGIN_ATTEMPT,Bank of America,2023-04-04 20:47:33,2023-04-04 20:49:33,2023-04-04 20:50:33
4724,15562,AUTHORIZATION,Bank of America,2023-04-04 20:48:33,2023-04-04 20:53:33,2023-04-04 20:54:33
4725,15563,INITIATED_LIGHTBOX,,2023-07-31 22:34:56,2023-07-31 22:35:56,2023-07-31 22:36:56
4725,15564,SELECT_BANK,,2023-07-31 22:39:56,2023-07-31 22:44:56,2023-07-31 22:45:56
4725,15565,LOGIN_ATTEMPT,BNP Paribas,2023-07-31 22:43:56,2023-07-31 22:45:56,2023-07-31 22:46:56
4725,15566,AUTHORIZATION,BNP Paribas,2023-07-31 22:45:56,2023-07-31 22:50:56,2023-07-31 22:51:56
4726,15567,INITIATED_LIGHTBOX,,2023-09-10 13:21:40,2023-09-10 13:23:40,2023-09-10 13:24:40
4726,15568,SELECT_BANK,,2023-09-10 13:25:40,2023-09-10 13:30:40,2023-09-10 13:31:40
4726,15569,LOGIN_ATTEMPT,BNP Paribas,2023-09-10 13:28:40,2023-09-10 13:30:40,2023-09-10 13:31:40
4726,15570,AUTHORIZATION,BNP Paribas,2023-09-10 13:32:40,2023-09-10 13:35:40,2023-09-10 13:36:40
4727,15571,INITIATED_LIGHTBOX,,2024-04-13 04:23:25,2024-04-13 04:25:25,2024-04-13 04:26:25
4727,15572,SELECT_BANK,,2024-04-13 04:26:25,2024-04-13 04:31:25,2024-04-13 04:32:25
4727,15573,LOGIN_ATTEMPT,BNP Paribas,2024-04-13 04:28:25,2024-04-13 04:29:25,2024-04-13 04:30:25
4728,15574,INITIATED_LIGHTBOX,,2024-07-02 10:54:49,2024-07-02 10:56:49,2024-07-02 10:57:49
4728,15575,SELECT_BANK,,2024-07-02 10:55:49,2024-07-02 11:00:49,2024-07-02 11:01:49
4728,15576,LOGIN_ATTEMPT,BNP Paribas,2024-07-02 10:58:49,2024-07-02 11:02:49,2024-07-02 11:03:49
4728,15577,AUTHORIZATION,BNP Paribas,2024-07-02 11:02:49,2024-07-02 11:05:49,2024-07-02 11:06:49
4729,15578,INITIATED_LIGHTBOX,,2023-06-26 12:04:33,2023-06-26 12:07:33,2023-06-26 12:08:33
4729,15579,SELECT_BANK,,2023-06-26 12:06:33,2023-06-26 12:10:33,2023-06-26 12:11:33
4729,15580,LOGIN_ATTEMPT,Deutsche Bank,2023-06-26 12:08:33,2023-06-26 12:10:33,2023-06-26 12:11:33
4729,15581,AUTHORIZATION,Deutsche Bank,2023-06-26 12:13:33,2023-06-26 12:17:33,2023-06-26 12:18:33
4730,15582,INITIATED_LIGHTBOX,,2024-02-25 07:47:50,2024-02-25 07:50:50,2024-02-25 07:51:50
4730,15583,SELECT_BANK,,2024-02-25 07:51:50,2024-02-25 07:52:50,2024-02-25 07:53:50
4730,15584,LOGIN_ATTEMPT,Bank of America,2024-02-25 07:52:50,2024-02-25 07:55:50,2024-02-25 07:56:50
4730,15585,AUTHORIZATION,Bank of America,2024-02-25 07:54:50,2024-02-25 07:57:50,2024-02-25 07:58:50
4731,15586,INITIATED_LIGHTBOX,,2023-12-29 11:43:14,2023-12-29 11:47:14,2023-12-29 11:48:14
4731,15587,SELECT_BANK,,2023-12-29 11:48:14,2023-12-29 11:53:14,2023-12-29 11:54:14
4731,15588,LOGIN_ATTEMPT,Bank of America,2023-12-29 11:53:14,2023-12-29 11:56:14,2023-12-29 11:57:14
4731,15589,AUTHORIZATION,Bank of America,2023-12-29 11:58:14,2023-12-29 12:02:14,2023-12-29 12:03:14
4732,15590,INITIATED_LIGHTBOX,,2024-06-04 20:55:09,2024-06-04 20:57:09,2024-06-04 20:58:09
4732,15591,SELECT_BANK,,2024-06-04 21:00:09,2024-06-04 21:03:09,2024-06-04 21:04:09
4733,15592,INITIATED_LIGHTBOX,,2023-12-03 01:38:27,2023-12-03 01:40:27,2023-12-03 01:41:27
4733,15593,SELECT_BANK,,2023-12-03 01:41:27,2023-12-03 01:43:27,2023-12-03 01:44:27
4733,15594,LOGIN_ATTEMPT,BNP Paribas,2023-12-03 01:44:27,2023-12-03 01:46:27,2023-12-03 01:47:27
4733,15595,AUTHORIZATION,BNP Paribas,2023-12-03 01:49:27,2023-12-03 01:54:27,2023-12-03 01:55:27
4734,15596,INITIATED_LIGHTBOX,,2024-03-08 10:21:56,2024-03-08 10:26:56,2024-03-08 10:27:56
4734,15597,SELECT_BANK,,2024-03-08 10:24:56,2024-03-08 10:27:56,2024-03-08 10:28:56
4734,15598,LOGIN_ATTEMPT,BNP Paribas,2024-03-08 10:29:56,2024-03-08 10:30:56,2024-03-08 10:31:56
4734,15599,AUTHORIZATION,BNP Paribas,2024-03-08 10:30:56,2024-03-08 10:34:56,2024-03-08 10:35:56
4735,15600,INITIATED_LIGHTBOX,,2024-07-13 19:01:20,2024-07-13 19:03:20,2024-07-13 19:04:20
4735,15601,SELECT_BANK,,2024-07-13 19:04:20,2024-07-13 19:05:20,2024-07-13 19:06:20
4735,15602,LOGIN_ATTEMPT,Barclays,2024-07-13 19:08:20,2024-07-13 19:12:20,2024-07-13 19:13:20
4735,15603,AUTHORIZATION,Barclays,2024-07-13 19:11:20,2024-07-13 19:16:20,2024-07-13 19:17:20
4736,15604,INITIATED_LIGHTBOX,,2024-05-18 21:52:06,2024-05-18 21:56:06,2024-05-18 21:57:06
4736,15605,SELECT_BANK,,2024-05-18 21:54:06,2024-05-18 21:59:06,2024-05-18 22:00:06
4736,15606,LOGIN_ATTEMPT,Bank of America,2024-05-18 21:58:06,2024-05-18 22:03:06,2024-05-18 22:04:06
4736,15607,AUTHORIZATION,Bank of America,2024-05-18 21:59:06,2024-05-18 22:04:06,2024-05-18 22:05:06
4737,15608,INITIATED_LIGHTBOX,,2024-02-10 08:04:19,2024-02-10 08:05:19,2024-02-10 08:06:19
4737,15609,SELECT_BANK,,2024-02-10 08:09:19,2024-02-10 08:12:19,2024-02-10 08:13:19
4737,15610,LOGIN_ATTEMPT,Bank of America,2024-02-10 08:13:19,2024-02-10 08:16:19,2024-02-10 08:17:19
4737,15611,AUTHORIZATION,Bank of America,2024-02-10 08:15:19,2024-02-10 08:18:19,2024-02-10 08:19:19
4738,15612,INITIATED_LIGHTBOX,,2023-07-15 18:15:10,2023-07-15 18:18:10,2023-07-15 18:19:10
4738,15613,SELECT_BANK,,2023-07-15 18:16:10,2023-07-15 18:21:10,2023-07-15 18:22:10
4738,15614,LOGIN_ATTEMPT,Deutsche Bank,2023-07-15 18:18:10,2023-07-15 18:23:10,2023-07-15 18:24:10
4738,15615,AUTHORIZATION,Deutsche Bank,2023-07-15 18:19:10,2023-07-15 18:22:10,2023-07-15 18:23:10
4739,15616,INITIATED_LIGHTBOX,,2023-10-07 17:00:20,2023-10-07 17:02:20,2023-10-07 17:03:20
4739,15617,SELECT_BANK,,2023-10-07 17:01:20,2023-10-07 17:02:20,2023-10-07 17:03:20
4739,15618,LOGIN_ATTEMPT,BNP Paribas,2023-10-07 17:05:20,2023-10-07 17:07:20,2023-10-07 17:08:20
4739,15619,AUTHORIZATION,BNP Paribas,2023-10-07 17:10:20,2023-10-07 17:11:20,2023-10-07 17:12:20
4740,15620,INITIATED_LIGHTBOX,,2024-05-26 14:10:41,2024-05-26 14:13:41,2024-05-26 14:14:41
4740,15621,SELECT_BANK,,2024-05-26 14:11:41,2024-05-26 14:15:41,2024-05-26 14:16:41
4740,15622,LOGIN_ATTEMPT,Bank of America,2024-05-26 14:12:41,2024-05-26 14:15:41,2024-05-26 14:16:41
4740,15623,AUTHORIZATION,Bank of America,2024-05-26 14:13:41,2024-05-26 14:17:41,2024-05-26 14:18:41
4741,15624,INITIATED_LIGHTBOX,,2024-10-06 13:27:17,2024-10-06 13:29:17,2024-10-06 13:30:17
4741,15625,SELECT_BANK,,2024-10-06 13:29:17,2024-10-06 13:34:17,2024-10-06 13:35:17
4741,15626,LOGIN_ATTEMPT,Deutsche Bank,2024-10-06 13:32:17,2024-10-06 13:33:17,2024-10-06 13:34:17
4741,15627,AUTHORIZATION,Deutsche Bank,2024-10-06 13:34:17,2024-10-06 13:37:17,2024-10-06 13:38:17
4742,15628,INITIATED_LIGHTBOX,,2024-01-18 04:30:59,2024-01-18 04:34:59,2024-01-18 04:35:59
4742,15629,SELECT_BANK,,2024-01-18 04:34:59,2024-01-18 04:39:59,2024-01-18 04:40:59
4742,15630,LOGIN_ATTEMPT,Barclays,2024-01-18 04:36:59,2024-01-18 04:41:59,2024-01-18 04:42:59
4742,15631,AUTHORIZATION,Barclays,2024-01-18 04:41:59,2024-01-18 04:46:59,2024-01-18 04:47:59
4743,15632,INITIATED_LIGHTBOX,,2024-07-27 19:39:38,2024-07-27 19:41:38,2024-07-27 19:42:38
4743,15633,SELECT_BANK,,2024-07-27 19:41:38,2024-07-27 19:42:38,2024-07-27 19:43:38
4743,15634,LOGIN_ATTEMPT,Deutsche Bank,2024-07-27 19:42:38,2024-07-27 19:45:38,2024-07-27 19:46:38
4744,15635,INITIATED_LIGHTBOX,,2023-08-28 18:02:39,2023-08-28 18:03:39,2023-08-28 18:04:39
4744,15636,SELECT_BANK,,2023-08-28 18:03:39,2023-08-28 18:07:39,2023-08-28 18:08:39
4744,15637,LOGIN_ATTEMPT,Deutsche Bank,2023-08-28 18:04:39,2023-08-28 18:06:39,2023-08-28 18:07:39
4744,15638,AUTHORIZATION,Deutsche Bank,2023-08-28 18:09:39,2023-08-28 18:11:39,2023-08-28 18:12:39
4745,15639,INITIATED_LIGHTBOX,,2024-06-04 06:50:15,2024-06-04 06:55:15,2024-06-04 06:56:15
4745,15640,SELECT_BANK,,2024-06-04 06:52:15,2024-06-04 06:55:15,2024-06-04 06:56:15
4745,15641,LOGIN_ATTEMPT,Barclays,2024-06-04 06:54:15,2024-06-04 06:59:15,2024-06-04 07:00:15
4745,15642,AUTHORIZATION,Barclays,2024-06-04 06:57:15,2024-06-04 06:59:15,2024-06-04 07:00:15
4747,15643,INITIATED_LIGHTBOX,,2024-05-22 02:44:30,2024-05-22 02:46:30,2024-05-22 02:47:30
4747,15644,SELECT_BANK,,2024-05-22 02:46:30,2024-05-22 02:51:30,2024-05-22 02:52:30
4747,15645,LOGIN_ATTEMPT,Barclays,2024-05-22 02:51:30,2024-05-22 02:52:30,2024-05-22 02:53:30
